"id","appID","timestamp","action","user_id","lite"
"31398","243","2018-03-19 13:07:34.312+00","unpause(""2018-03-19T12:57:26.912Z/2018-03-19T13:02:26.912Z"", 5)","44","f"
"31399","244","2018-03-19 13:07:47.909+00","unpause(""2018-03-19T12:57:31.835Z/2018-03-19T13:02:31.835Z"", 5)","44","f"
"31400","245","2018-03-19 13:07:52.017+00","unpause(""2018-03-19T12:57:32.809Z/2018-03-19T13:02:32.809Z"", 5)","44","f"
"31401","246","2018-03-19 13:07:52.803+00","unpause(""2018-03-19T12:57:33.736Z/2018-03-19T13:02:33.736Z"", 5)","44","f"
"31402","247","2018-03-19 13:07:58.755+00","unpause(""2018-03-19T12:57:35.444Z/2018-03-19T13:02:35.444Z"", 5)","44","f"
"31403","248","2018-03-19 13:08:03.221+00","unpause(""2018-03-19T12:57:37.495Z/2018-03-19T13:02:37.495Z"", 5)","44","f"
"31404","249","2018-03-19 13:08:05.244+00","unpause(""2018-03-19T12:57:38.318Z/2018-03-19T13:02:38.318Z"", 5)","44","f"
"31405","250","2018-03-19 13:08:13.653+00","unpause(""2018-03-19T12:57:39.684Z/2018-03-19T13:02:39.684Z"", 5)","44","f"
"31406","251","2018-03-19 13:08:43.861+00","unpause(""2018-03-19T12:57:42.951Z/2018-03-19T13:02:42.951Z"", 5)","44","f"
"31407","252","2018-03-19 13:08:51.054+00","unpause(""2018-03-19T12:57:43.879Z/2018-03-19T13:02:43.879Z"", 5)","44","f"
"31408","253","2018-03-19 13:08:52.395+00","unpause(""2018-03-19T12:57:45.191Z/2018-03-19T13:02:45.191Z"", 5)","44","f"
"31409","254","2018-03-19 13:08:59.634+00","unpause(""2018-03-19T12:57:46.996Z/2018-03-19T13:02:46.996Z"", 5)","44","f"
"31410","255","2018-03-19 13:09:14.301+00","unpause(""2018-03-19T12:57:50.262Z/2018-03-19T13:02:50.262Z"", 5)","44","f"
"31411","256","2018-03-19 13:09:58.998+00","unpause(""2018-03-19T12:57:54.358Z/2018-03-19T13:02:54.358Z"", 5)","44","f"
"31412","257","2018-03-19 13:10:13.846+00","unpause(""2018-03-19T12:57:55.671Z/2018-03-19T13:02:55.671Z"", 5)","44","f"
"31413","258","2018-03-19 13:11:28.761+00","unpause(""2018-03-19T12:58:04.058Z/2018-03-19T13:03:04.058Z"", 5)","44","f"
"31414","259","2018-03-19 13:12:44.455+00","unpause(""2018-03-19T12:58:13.127Z/2018-03-19T13:03:13.127Z"", 5)","44","f"
"31415","260","2018-03-19 13:12:47.574+00","unpause(""2018-03-19T12:58:15.027Z/2018-03-19T13:03:15.027Z"", 5)","44","f"
"31416","261","2018-03-19 13:12:48.655+00","unpause(""2018-03-19T12:58:16.783Z/2018-03-19T13:03:16.783Z"", 5)","44","f"
"31417","262","2018-03-19 13:12:54.161+00","unpause(""2018-03-19T12:58:17.708Z/2018-03-19T13:03:17.708Z"", 5)","44","f"
"31418","263","2018-03-19 13:13:02.937+00","unpause(""2018-03-19T12:58:20.097Z/2018-03-19T13:03:20.097Z"", 5)","44","f"
"31419","264","2018-03-19 13:13:10.959+00","unpause(""2018-03-19T12:58:22.339Z/2018-03-19T13:03:22.339Z"", 5)","44","f"
"31420","265","2018-03-19 13:13:34.452+00","unpause(""2018-03-19T12:58:25.264Z/2018-03-19T13:03:25.264Z"", 5)","44","f"
"31421","266","2018-03-19 13:13:35.499+00","unpause(""2018-03-19T12:58:26.190Z/2018-03-19T13:03:26.190Z"", 5)","44","f"
"31422","267","2018-03-19 13:13:36.259+00","unpause(""2018-03-19T12:58:27.068Z/2018-03-19T13:03:27.068Z"", 5)","44","f"
"31423","268","2018-03-19 13:13:37.182+00","unpause(""2018-03-19T12:58:27.995Z/2018-03-19T13:03:27.995Z"", 5)","44","f"
"31424","269","2018-03-19 13:13:41.082+00","unpause(""2018-03-19T12:58:31.895Z/2018-03-19T13:03:31.895Z"", 5)","44","f"
"31425","270","2018-03-19 13:13:41.911+00","unpause(""2018-03-19T12:58:32.724Z/2018-03-19T13:03:32.724Z"", 5)","44","f"
"31426","271","2018-03-19 13:13:42.885+00","unpause(""2018-03-19T12:58:33.698Z/2018-03-19T13:03:33.698Z"", 5)","44","f"
"31427","272","2018-03-19 13:13:49.031+00","unpause(""2018-03-19T12:58:39.841Z/2018-03-19T13:03:39.841Z"", 5)","44","f"
"31428","273","2018-03-19 13:13:51.321+00","unpause(""2018-03-19T12:58:42.132Z/2018-03-19T13:03:42.132Z"", 5)","44","f"
"31429","274","2018-03-19 13:13:56.049+00","unpause(""2018-03-19T12:58:46.860Z/2018-03-19T13:03:46.860Z"", 5)","44","f"
"31430","275","2018-03-19 13:13:58.829+00","unpause(""2018-03-19T12:58:49.639Z/2018-03-19T13:03:49.639Z"", 5)","44","f"
"31431","276","2018-03-19 13:14:00.145+00","unpause(""2018-03-19T12:58:50.956Z/2018-03-19T13:03:50.956Z"", 5)","44","f"
"31432","277","2018-03-19 13:14:01.509+00","unpause(""2018-03-19T12:58:52.320Z/2018-03-19T13:03:52.320Z"", 5)","44","f"
"31433","278","2018-03-19 13:14:02.397+00","unpause(""2018-03-19T12:58:53.199Z/2018-03-19T13:03:53.199Z"", 5)","44","f"
"31434","279","2018-03-19 13:14:04.24+00","unpause(""2018-03-19T12:58:55.050Z/2018-03-19T13:03:55.050Z"", 5)","44","f"
"31435","280","2018-03-19 13:14:05.267+00","pause(""2018-03-19T13:14:05.261Z/2018-03-19T13:19:05.261Z"", 5)","44","f"
"31436","281","2018-03-19 13:14:08.433+00","unpause(""2018-03-19T12:58:59.244Z/2018-03-19T13:03:59.244Z"", 5)","44","f"
"31437","282","2018-03-19 13:14:09.408+00","unpause(""2018-03-19T12:59:00.218Z/2018-03-19T13:04:00.218Z"", 5)","44","f"
"31438","283","2018-03-19 13:14:10.724+00","unpause(""2018-03-19T12:59:01.534Z/2018-03-19T13:04:01.534Z"", 5)","44","f"
"31439","284","2018-03-19 13:14:11.65+00","unpause(""2018-03-19T12:59:02.460Z/2018-03-19T13:04:02.460Z"", 5)","44","f"
"31440","285","2018-03-19 13:14:12.578+00","unpause(""2018-03-19T12:59:03.387Z/2018-03-19T13:04:03.387Z"", 5)","44","f"
"31441","286","2018-03-19 13:14:13.456+00","unpause(""2018-03-19T12:59:04.266Z/2018-03-19T13:04:04.266Z"", 5)","44","f"
"31442","287","2018-03-19 13:14:14.443+00","unpause(""2018-03-19T12:59:05.239Z/2018-03-19T13:04:05.239Z"", 5)","44","f"
"31443","288","2018-03-19 13:14:16.331+00","unpause(""2018-03-19T12:59:07.140Z/2018-03-19T13:04:07.140Z"", 5)","44","f"
"31444","289","2018-03-19 13:14:47.657+00","unpause(""2018-03-19T12:59:38.243Z/2018-03-19T13:04:38.243Z"", 5)","44","f"
"31445","290","2018-03-19 13:17:46.495+00","pause(""2018-03-19T13:17:46.489Z/2018-03-19T13:22:46.489Z"", 5)","44","f"
"31446","291","2018-03-19 13:17:53.587+00","pause(""2018-03-19T13:17:53.560Z/2018-03-19T13:22:53.560Z"", 5)","44","f"
"31447","292","2018-03-19 13:17:55.433+00","pause(""2018-03-19T13:17:55.413Z/2018-03-19T13:22:55.413Z"", 5)","44","f"
"31448","293","2018-03-19 13:17:57.229+00","pause(""2018-03-19T13:17:57.216Z/2018-03-19T13:22:57.216Z"", 5)","44","f"
"31449","294","2018-03-19 13:17:58.259+00","pause(""2018-03-19T13:17:58.240Z/2018-03-19T13:22:58.240Z"", 5)","44","f"
"31450","295","2018-03-19 13:17:59.13+00","pause(""2018-03-19T13:17:59.118Z/2018-03-19T13:22:59.118Z"", 5)","44","f"
"31451","296","2018-03-19 13:18:00.06+00","pause(""2018-03-19T13:18:00.044Z/2018-03-19T13:23:00.044Z"", 5)","44","f"
"31452","297","2018-03-19 13:18:02.225+00","pause(""2018-03-19T13:18:02.213Z/2018-03-19T13:23:02.213Z"", 5)","44","f"
"31453","298","2018-03-19 13:18:02.235+00","pause(""2018-03-19T13:18:02.219Z/2018-03-19T13:23:02.219Z"", 5)","44","f"
"31454","299","2018-03-19 13:18:02.738+00","pause(""2018-03-19T13:18:02.726Z/2018-03-19T13:23:02.726Z"", 5)","44","f"
"31455","300","2018-03-19 13:18:03.713+00","pause(""2018-03-19T13:18:03.700Z/2018-03-19T13:23:03.700Z"", 5)","44","f"
"31456","301","2018-03-19 13:18:04.687+00","pause(""2018-03-19T13:18:04.675Z/2018-03-19T13:23:04.675Z"", 5)","44","f"
"31457","302","2018-03-19 13:18:07.618+00","pause(""2018-03-19T13:18:07.600Z/2018-03-19T13:23:07.600Z"", 5)","44","f"
"31458","303","2018-03-19 13:18:16.148+00","pause(""2018-03-19T13:18:16.132Z/2018-03-19T13:23:16.132Z"", 5)","44","f"
"31459","304","2018-03-19 13:18:22.292+00","pause(""2018-03-19T13:18:22.274Z/2018-03-19T13:23:22.274Z"", 5)","44","f"
"31460","305","2018-03-19 13:18:23.357+00","pause(""2018-03-19T13:18:23.350Z/2018-03-19T13:23:23.350Z"", 5)","44","f"
"31461","306","2018-03-19 13:18:25.175+00","pause(""2018-03-19T13:18:25.152Z/2018-03-19T13:23:25.152Z"", 5)","44","f"
"31462","307","2018-03-19 13:18:26.193+00","pause(""2018-03-19T13:18:26.183Z/2018-03-19T13:23:26.183Z"", 5)","44","f"
"31463","308","2018-03-19 13:18:29.842+00","unpause(""2018-03-19T13:04:37.106Z/2018-03-19T13:09:37.106Z"", 5)","44","f"
"31464","309","2018-03-19 13:18:30.866+00","pause(""2018-03-19T13:18:30.854Z/2018-03-19T13:23:30.854Z"", 5)","44","f"
"31465","310","2018-03-19 13:18:33.26+00","pause(""2018-03-19T13:18:33.243Z/2018-03-19T13:23:33.243Z"", 5)","44","f"
"31466","311","2018-03-19 13:18:34.677+00","pause(""2018-03-19T13:18:34.656Z/2018-03-19T13:23:34.656Z"", 5)","44","f"
"31467","312","2018-03-19 13:18:35.546+00","pause(""2018-03-19T13:18:35.534Z/2018-03-19T13:23:35.534Z"", 5)","44","f"
"31468","313","2018-03-19 13:18:36.58+00","pause(""2018-03-19T13:18:36.559Z/2018-03-19T13:23:36.559Z"", 5)","44","f"
"31469","314","2018-03-19 13:18:39.398+00","pause(""2018-03-19T13:18:39.385Z/2018-03-19T13:23:39.385Z"", 5)","44","f"
"31470","315","2018-03-19 13:18:46.96+00","pause(""2018-03-19T13:18:46.942Z/2018-03-19T13:23:46.942Z"", 5)","44","f"
"31471","316","2018-03-19 13:18:47.832+00","pause(""2018-03-19T13:18:47.819Z/2018-03-19T13:23:47.819Z"", 5)","44","f"
"31472","317","2018-03-19 13:18:53.194+00","pause(""2018-03-19T13:18:53.182Z/2018-03-19T13:23:53.182Z"", 5)","44","f"
"31473","318","2018-03-19 13:18:54.072+00","pause(""2018-03-19T13:18:54.059Z/2018-03-19T13:23:54.059Z"", 5)","44","f"
"31474","319","2018-03-19 13:19:01.343+00","pause(""2018-03-19T13:19:01.324Z/2018-03-19T13:24:01.324Z"", 5)","44","f"
"31475","320","2018-03-19 13:19:02.848+00","pause(""2018-03-19T13:19:02.834Z/2018-03-19T13:24:02.834Z"", 5)","44","f"
"31476","321","2018-03-19 13:19:04.756+00","pause(""2018-03-19T13:19:04.735Z/2018-03-19T13:24:04.735Z"", 5)","44","f"
"31477","322","2018-03-19 13:19:05.728+00","pause(""2018-03-19T13:19:05.710Z/2018-03-19T13:24:05.710Z"", 5)","44","f"
"31478","323","2018-03-19 13:19:06.651+00","pause(""2018-03-19T13:19:06.636Z/2018-03-19T13:24:06.636Z"", 5)","44","f"
"31479","324","2018-03-19 13:19:09.475+00","pause(""2018-03-19T13:19:09.465Z/2018-03-19T13:24:09.465Z"", 5)","44","f"
"31480","325","2018-03-19 13:19:10.403+00","pause(""2018-03-19T13:19:10.390Z/2018-03-19T13:24:10.390Z"", 5)","44","f"
"31481","326","2018-03-19 13:19:12.743+00","pause(""2018-03-19T13:19:12.730Z/2018-03-19T13:24:12.730Z"", 5)","44","f"
"31482","327","2018-03-19 13:19:13.667+00","pause(""2018-03-19T13:19:13.657Z/2018-03-19T13:24:13.657Z"", 5)","44","f"
"31483","328","2018-03-19 13:19:14.594+00","pause(""2018-03-19T13:19:14.583Z/2018-03-19T13:24:14.583Z"", 5)","44","f"
"31484","329","2018-03-19 13:19:16.993+00","pause(""2018-03-19T13:19:16.972Z/2018-03-19T13:24:16.972Z"", 5)","44","f"
"31485","330","2018-03-19 13:19:18.016+00","pause(""2018-03-19T13:19:17.995Z/2018-03-19T13:24:17.995Z"", 5)","44","f"
"31486","331","2018-03-19 13:19:20.84+00","pause(""2018-03-19T13:19:20.823Z/2018-03-19T13:24:20.823Z"", 5)","44","f"
"31487","332","2018-03-19 13:19:22.743+00","pause(""2018-03-19T13:19:22.725Z/2018-03-19T13:24:22.725Z"", 5)","44","f"
"31488","333","2018-03-19 13:19:23.72+00","pause(""2018-03-19T13:19:23.699Z/2018-03-19T13:24:23.699Z"", 5)","44","f"
"31489","334","2018-03-19 13:19:25.667+00","pause(""2018-03-19T13:19:25.649Z/2018-03-19T13:24:25.649Z"", 5)","44","f"
"31490","335","2018-03-19 13:19:26.49+00","pause(""2018-03-19T13:19:26.478Z/2018-03-19T13:24:26.478Z"", 5)","44","f"
"31491","336","2018-03-19 13:19:27.415+00","pause(""2018-03-19T13:19:27.405Z/2018-03-19T13:24:27.405Z"", 5)","44","f"
"31492","337","2018-03-19 13:19:29.415+00","pause(""2018-03-19T13:19:29.403Z/2018-03-19T13:24:29.403Z"", 5)","44","f"
"31493","338","2018-03-19 13:19:30.348+00","pause(""2018-03-19T13:19:30.328Z/2018-03-19T13:24:30.328Z"", 5)","44","f"
"31494","339","2018-03-19 13:19:31.365+00","pause(""2018-03-19T13:19:31.353Z/2018-03-19T13:24:31.353Z"", 5)","44","f"
"31495","340","2018-03-19 13:19:32.3+00","pause(""2018-03-19T13:19:32.279Z/2018-03-19T13:24:32.279Z"", 5)","44","f"
"31496","341","2018-03-19 13:19:33.656+00","pause(""2018-03-19T13:19:33.645Z/2018-03-19T13:24:33.645Z"", 5)","44","f"
"31497","342","2018-03-19 13:19:34.687+00","pause(""2018-03-19T13:19:34.668Z/2018-03-19T13:24:34.668Z"", 5)","44","f"
"31498","343","2018-03-19 13:19:38.483+00","pause(""2018-03-19T13:19:38.470Z/2018-03-19T13:24:38.470Z"", 5)","44","f"
"31499","344","2018-03-19 13:19:42.431+00","pause(""2018-03-19T13:19:42.424Z/2018-03-19T13:24:42.424Z"", 5)","44","f"
"31500","345","2018-03-19 13:19:44.624+00","pause(""2018-03-19T13:19:44.613Z/2018-03-19T13:24:44.613Z"", 5)","44","f"
"31501","346","2018-03-19 13:19:45.949+00","pause(""2018-03-19T13:19:45.929Z/2018-03-19T13:24:45.929Z"", 5)","44","f"
"31502","347","2018-03-19 13:19:47.466+00","pause(""2018-03-19T13:19:47.440Z/2018-03-19T13:24:47.440Z"", 5)","44","f"
"31503","348","2018-03-19 13:19:48.759+00","pause(""2018-03-19T13:19:48.754Z/2018-03-19T13:24:48.754Z"", 5)","44","f"
"31504","349","2018-03-19 13:19:52.084+00","pause(""2018-03-19T13:19:52.072Z/2018-03-19T13:24:52.072Z"", 5)","44","f"
"31505","350","2018-03-19 13:19:53.449+00","pause(""2018-03-19T13:19:53.436Z/2018-03-19T13:24:53.436Z"", 5)","44","f"
"31506","351","2018-03-19 13:19:57.155+00","pause(""2018-03-19T13:19:57.143Z/2018-03-19T13:24:57.143Z"", 5)","44","f"
"31507","352","2018-03-19 13:20:01.444+00","pause(""2018-03-19T13:20:01.432Z/2018-03-19T13:25:01.432Z"", 5)","44","f"
"31508","353","2018-03-19 13:20:07.684+00","pause(""2018-03-19T13:20:07.672Z/2018-03-19T13:25:07.672Z"", 5)","44","f"
"31509","354","2018-03-19 13:20:08.754+00","pause(""2018-03-19T13:20:08.749Z/2018-03-19T13:25:08.749Z"", 5)","44","f"
"31510","355","2018-03-19 13:20:09.749+00","pause(""2018-03-19T13:20:09.719Z/2018-03-19T13:25:09.719Z"", 5)","44","f"
"31511","356","2018-03-19 13:20:15.54+00","pause(""2018-03-19T13:20:15.520Z/2018-03-19T13:25:15.520Z"", 5)","44","f"
"31512","357","2018-03-19 13:20:19.238+00","pause(""2018-03-19T13:20:19.225Z/2018-03-19T13:25:19.225Z"", 5)","44","f"
"31513","358","2018-03-19 13:20:20.115+00","pause(""2018-03-19T13:20:20.105Z/2018-03-19T13:25:20.105Z"", 5)","44","f"
"31514","359","2018-03-19 13:20:21.627+00","pause(""2018-03-19T13:20:21.618Z/2018-03-19T13:25:21.618Z"", 5)","44","f"
"31515","360","2018-03-19 13:20:22.553+00","pause(""2018-03-19T13:20:22.540Z/2018-03-19T13:25:22.540Z"", 5)","44","f"
"31516","361","2018-03-19 13:20:25.818+00","pause(""2018-03-19T13:20:25.807Z/2018-03-19T13:25:25.807Z"", 5)","44","f"
"31517","362","2018-03-19 13:20:26.794+00","pause(""2018-03-19T13:20:26.782Z/2018-03-19T13:25:26.782Z"", 5)","44","f"
"31518","363","2018-03-19 13:20:28.793+00","pause(""2018-03-19T13:20:28.780Z/2018-03-19T13:25:28.780Z"", 5)","44","f"
"31519","364","2018-03-19 13:20:29.773+00","pause(""2018-03-19T13:20:29.755Z/2018-03-19T13:25:29.755Z"", 5)","44","f"
"31520","365","2018-03-19 13:20:31.576+00","pause(""2018-03-19T13:20:31.559Z/2018-03-19T13:25:31.559Z"", 5)","44","f"
"31521","366","2018-03-19 13:20:32.602+00","pause(""2018-03-19T13:20:32.586Z/2018-03-19T13:25:32.586Z"", 5)","44","f"
"31522","367","2018-03-19 13:20:43.578+00","pause(""2018-03-19T13:20:43.553Z/2018-03-19T13:25:43.553Z"", 5)","44","f"
"31523","368","2018-03-19 13:20:45.025+00","pause(""2018-03-19T13:20:45.015Z/2018-03-19T13:25:45.015Z"", 5)","44","f"
"31524","369","2018-03-19 13:20:47.326+00","unpause(""2018-03-19T13:14:05.261Z/2018-03-19T13:19:05.261Z"", 5)","44","f"
"31525","370","2018-03-19 13:20:50.932+00","pause(""2018-03-19T13:20:50.914Z/2018-03-19T13:25:50.914Z"", 5)","44","f"
"31526","371","2018-03-19 13:20:52.777+00","pause(""2018-03-19T13:20:52.766Z/2018-03-19T13:25:52.766Z"", 5)","44","f"
"31527","372","2018-03-19 13:20:56.094+00","pause(""2018-03-19T13:20:56.080Z/2018-03-19T13:25:56.080Z"", 5)","44","f"
"31528","373","2018-03-19 13:20:57.116+00","pause(""2018-03-19T13:20:57.105Z/2018-03-19T13:25:57.105Z"", 5)","44","f"
"31529","374","2018-03-19 13:20:58.531+00","pause(""2018-03-19T13:20:58.518Z/2018-03-19T13:25:58.518Z"", 5)","44","f"
"31530","375","2018-03-19 13:20:59.416+00","pause(""2018-03-19T13:20:59.395Z/2018-03-19T13:25:59.395Z"", 5)","44","f"
"31531","376","2018-03-19 13:21:00.383+00","pause(""2018-03-19T13:21:00.371Z/2018-03-19T13:26:00.371Z"", 5)","44","f"
"31532","377","2018-03-19 13:21:05.94+00","pause(""2018-03-19T13:21:05.928Z/2018-03-19T13:26:05.928Z"", 5)","44","f"
"31533","378","2018-03-19 13:21:06.964+00","pause(""2018-03-19T13:21:06.952Z/2018-03-19T13:26:06.952Z"", 5)","44","f"
"31534","379","2018-03-19 13:21:07.884+00","pause(""2018-03-19T13:21:07.876Z/2018-03-19T13:26:07.876Z"", 5)","44","f"
"31535","380","2018-03-19 13:21:08.768+00","pause(""2018-03-19T13:21:08.755Z/2018-03-19T13:26:08.755Z"", 5)","44","f"
"31536","381","2018-03-19 13:21:09.798+00","pause(""2018-03-19T13:21:09.779Z/2018-03-19T13:26:09.779Z"", 5)","44","f"
"31537","382","2018-03-19 13:21:11.644+00","pause(""2018-03-19T13:21:11.633Z/2018-03-19T13:26:11.633Z"", 5)","44","f"
"31538","383","2018-03-19 13:21:13.447+00","pause(""2018-03-19T13:21:13.435Z/2018-03-19T13:26:13.435Z"", 5)","44","f"
"31539","384","2018-03-19 13:21:14.423+00","pause(""2018-03-19T13:21:14.410Z/2018-03-19T13:26:14.410Z"", 5)","44","f"
"31540","385","2018-03-19 13:21:15.3+00","pause(""2018-03-19T13:21:15.288Z/2018-03-19T13:26:15.288Z"", 5)","44","f"
"31541","386","2018-03-19 13:21:19.445+00","pause(""2018-03-19T13:21:19.434Z/2018-03-19T13:26:19.434Z"", 5)","44","f"
"31542","387","2018-03-19 13:21:23.734+00","pause(""2018-03-19T13:21:23.723Z/2018-03-19T13:26:23.723Z"", 5)","44","f"
"31543","388","2018-03-19 13:21:25.25+00","pause(""2018-03-19T13:21:25.237Z/2018-03-19T13:26:25.237Z"", 5)","44","f"
"31544","389","2018-03-19 13:21:27.15+00","pause(""2018-03-19T13:21:27.134Z/2018-03-19T13:26:27.134Z"", 5)","44","f"
"31545","390","2018-03-19 13:21:27.975+00","pause(""2018-03-19T13:21:27.964Z/2018-03-19T13:26:27.964Z"", 5)","44","f"
"31546","391","2018-03-19 13:21:30.369+00","pause(""2018-03-19T13:21:30.352Z/2018-03-19T13:26:30.352Z"", 5)","44","f"
"31547","392","2018-03-19 13:21:31.294+00","pause(""2018-03-19T13:21:31.280Z/2018-03-19T13:26:31.280Z"", 5)","44","f"
"31548","393","2018-03-19 13:21:34.125+00","pause(""2018-03-19T13:21:34.106Z/2018-03-19T13:26:34.106Z"", 5)","44","f"
"31549","394","2018-03-19 13:21:35.879+00","pause(""2018-03-19T13:21:35.860Z/2018-03-19T13:26:35.860Z"", 5)","44","f"
"31550","395","2018-03-19 13:21:44.897+00","pause(""2018-03-19T13:21:44.879Z/2018-03-19T13:26:44.879Z"", 5)","44","f"
"31551","396","2018-03-19 13:21:45.824+00","pause(""2018-03-19T13:21:45.806Z/2018-03-19T13:26:45.806Z"", 5)","44","f"
"31552","397","2018-03-19 13:21:47.671+00","pause(""2018-03-19T13:21:47.658Z/2018-03-19T13:26:47.658Z"", 5)","44","f"
"31553","398","2018-03-19 13:21:50.504+00","pause(""2018-03-19T13:21:50.485Z/2018-03-19T13:26:50.485Z"", 5)","44","f"
"31554","399","2018-03-19 13:21:51.429+00","pause(""2018-03-19T13:21:51.416Z/2018-03-19T13:26:51.416Z"", 5)","44","f"
"31555","400","2018-03-19 13:21:52.31+00","pause(""2018-03-19T13:21:52.289Z/2018-03-19T13:26:52.289Z"", 5)","44","f"
"31556","401","2018-03-19 13:21:54.253+00","pause(""2018-03-19T13:21:54.239Z/2018-03-19T13:26:54.239Z"", 5)","44","f"
"31557","402","2018-03-19 13:21:56.054+00","pause(""2018-03-19T13:21:56.043Z/2018-03-19T13:26:56.043Z"", 5)","44","f"
"31558","403","2018-03-19 13:21:57.039+00","pause(""2018-03-19T13:21:57.018Z/2018-03-19T13:26:57.018Z"", 5)","44","f"
"31559","404","2018-03-19 13:21:58.934+00","pause(""2018-03-19T13:21:58.925Z/2018-03-19T13:26:58.925Z"", 5)","44","f"
"31560","405","2018-03-19 13:22:00.35+00","pause(""2018-03-19T13:22:00.333Z/2018-03-19T13:27:00.333Z"", 5)","44","f"
"31561","406","2018-03-19 13:22:01.276+00","pause(""2018-03-19T13:22:01.259Z/2018-03-19T13:27:01.259Z"", 5)","44","f"
"31562","407","2018-03-19 13:22:02.739+00","pause(""2018-03-19T13:22:02.722Z/2018-03-19T13:27:02.722Z"", 5)","44","f"
"31563","408","2018-03-19 13:22:03.563+00","pause(""2018-03-19T13:22:03.550Z/2018-03-19T13:27:03.550Z"", 5)","44","f"
"31564","409","2018-03-19 13:22:06.445+00","pause(""2018-03-19T13:22:06.427Z/2018-03-19T13:27:06.427Z"", 5)","44","f"
"31565","410","2018-03-19 13:22:07.421+00","pause(""2018-03-19T13:22:07.402Z/2018-03-19T13:27:07.402Z"", 5)","44","f"
"31566","411","2018-03-19 13:22:08.349+00","pause(""2018-03-19T13:22:08.328Z/2018-03-19T13:27:08.328Z"", 5)","44","f"
"31567","412","2018-03-19 13:22:10.167+00","pause(""2018-03-19T13:22:10.163Z/2018-03-19T13:27:10.163Z"", 5)","44","f"
"31568","413","2018-03-19 13:22:12.583+00","pause(""2018-03-19T13:22:12.569Z/2018-03-19T13:27:12.569Z"", 5)","44","f"
"31569","414","2018-03-19 13:22:13.52+00","pause(""2018-03-19T13:22:13.496Z/2018-03-19T13:27:13.496Z"", 5)","44","f"
"31570","415","2018-03-19 13:22:15.703+00","pause(""2018-03-19T13:22:15.689Z/2018-03-19T13:27:15.689Z"", 5)","44","f"
"31571","416","2018-03-19 13:22:18.147+00","pause(""2018-03-19T13:22:18.127Z/2018-03-19T13:27:18.127Z"", 5)","44","f"
"31572","417","2018-03-19 13:22:19.022+00","pause(""2018-03-19T13:22:19.008Z/2018-03-19T13:27:19.008Z"", 5)","44","f"
"31573","418","2018-03-19 13:22:19.845+00","pause(""2018-03-19T13:22:19.835Z/2018-03-19T13:27:19.835Z"", 5)","44","f"
"31574","419","2018-03-19 13:22:21.313+00","pause(""2018-03-19T13:22:21.296Z/2018-03-19T13:27:21.296Z"", 5)","44","f"
"31575","420","2018-03-19 13:22:23.7+00","pause(""2018-03-19T13:22:23.685Z/2018-03-19T13:27:23.685Z"", 5)","44","f"
"31576","421","2018-03-19 13:22:24.525+00","pause(""2018-03-19T13:22:24.513Z/2018-03-19T13:27:24.513Z"", 5)","44","f"
"31577","422","2018-03-19 13:22:25.5+00","pause(""2018-03-19T13:22:25.488Z/2018-03-19T13:27:25.488Z"", 5)","44","f"
"31578","423","2018-03-19 13:22:26.426+00","pause(""2018-03-19T13:22:26.415Z/2018-03-19T13:27:26.415Z"", 5)","44","f"
"31579","424","2018-03-19 13:22:27.353+00","pause(""2018-03-19T13:22:27.341Z/2018-03-19T13:27:27.341Z"", 5)","44","f"
